organization,top 3 repo,languages,ros_repos,name_parts,total_repos,mean_repo_stars,stars_count,active_repos,mean_half_year_commits,last_commit_days_ago_mean,is_active,num_topics,tag_density,topics_total,parsed_languages,num_languages,description,description_length,has_description,days_since_last_commit,avg_commits_per_month,recent_commit_score,activity_score,description_density,topics_per_language,cluster,company_type
rticommunity,"['rticonnextdds-examples', 'rticonnextdds-connector', 'rtiperftest', 'rticonnextdds-usecases', 'gazebo-dds-plugins']","['JavaScript', 'Makefile', 'C++', 'Lua', 'CMake', 'HTML', 'Ruby', 'CSS', 'Java', 'Groovy', 'Perl', 'Shell', 'Python', 'Roff', 'Ragel', 'Groff', 'Dockerfile', 'Go', 'C', 'C#', 'Batchfile']",[],"['rticonnextdds', 'examples', 'rticonnextdds', 'usecases', 'rtishapesdemo', 'android', 'rticonnextdds', 'reactive', 'rticonnextdds', 'reflex', 'rticonnextdds', 'leapmotion', 'rticonnextdds', 'usecases', 'medical', 'rticonnextdds', 'labview', 'examples', 'dds', 'rpc', 'cxx', 'rticonnextdds', 'videodemo', 'android', 'rticonnextdds', 'connector', 'dds', 'rpc', 'java', 'rticonnextdds', 'dnp3', 'rticonnextdds', 'android', 'raspberrypi', 'demo', 'rticonnextdds', 'ddsl', 'nssm', 'idl4', 'enterprise', 'architect', 'rticonnextdds', 'rdma', 'rsa2016', 'dds', 'java', 'psm', 'rtiwebintegrationservice', 'examples', 'rticonnextddsmicro', 'tms570', 'demo', 'rticonnextdds', 'logparser', 'rtiperftest', 'rtiroutingservice', 'adapters', 'rticonnextdds', 'usecases', 'automotive', 'libsel4osapi', 'docker', 'rticonnextdds', 'debugger', 'gazebo', 'dds', 'plugins', 'telegraf']",98.0,8.448979591836734,828.0,22.0,1.969387755102041,1402.2577319587629,True,1.489795918367347,1.489795918367347,146.0,"{'JavaScript', 'Shell', 'CMake', 'Go', 'Java', 'Makefile', 'C++', '%', 'C#', 'MATLAB', 'C', 'Lua', 'Rust', 'Python'}",14.0,,0,0,79.0,0.3282312925170068,0.0125,0.0041028911564625,0.0,9.733333333333333,3,high_potential
ruvu,"['android_sandbox', 'dialogflow_ros', 'hmi', 'people_detector', 'ros3djs']","['JavaScript', 'Shell', 'Groovy', 'Python', 'C++', 'Objective-C', 'C', 'CMake', 'HTML', 'EmberScript', 'GLSL', 'CSS', 'Java']","['dialogflow_ros', 'zed-ros-wrapper', 'kindr_ros', 'ros_buildfarm', 'swiftnav_ros', 'ros_controllers', 'drive_ros_camera_homography']","['android', 'sandbox', 'dialogflow', 'ros', 'hmi', 'people', 'detector', 'ros3djs', 'robot', 'navigation', 'move', 'base', 'flex', 'Pozyx', 'Python', 'library', 'zed', 'ros', 'wrapper', 'empty', 'tar', 'kindr', 'ros', 'flexbe', 'behavior', 'engine', 'rqt', 'ez', 'publisher', 'aubo', 'robot', 'asr', 'ftc', 'local', 'planner', 'ros', 'buildfarm', 'elevation', 'mapping', 'swiftnav', 'ros', 'rviz', 'satellite', 'ethzasl', 'xsens', 'driver', 'realsense', 'opencv', 'apps', 'grid', 'map', 'ros', 'controllers', 'drive', 'ros', 'camera', 'homography', 'common', 'msgs', 'Rosbag', 'Pandas', 'rviz', 'elfin', 'robot', 'robot', 'upstart']",62.0,0.064516129032258,4.0,5.0,0.0806451612903225,2101.9193548387098,False,0.0,0.0,0.0,"{'JavaScript', 'CMake', 'Jupyter Notebook', 'HTML', 'Java', 'C++', '%', 'Ruby', 'C', 'Python'}",10.0,The Artist Formerly Known As RUVU | Behavior for robots,55,1,143.0,0.0134408602150537,0.0069444444444444,9.333930704898446e-05,5.0,0.0,2,niche_tech
sagarobotics,"['setup-simple-openvpn', 'rosbridge_suite', 'simple-openvpn-server', '2D_lidar_person_detection', 'compute_likelihood_field']","['Shell', 'JavaScript', 'Cuda', 'Makefile', 'Python', 'C++', 'Cython', 'TeX', 'C', 'CMake', 'HTML', 'TypeScript', 'Jupyter Notebook', 'Dockerfile', 'Batchfile']","['setup-ros', 'ouster-ros', 'livox_ros_driver2']","['setup', 'simple', 'openvpn', 'rosbridge', 'suite', 'simple', 'openvpn', 'server', '2D', 'lidar', 'person', 'detection', 'compute', 'likelihood', 'field', 'yolov5', 'Mask', 'RCNN', 'trimble', 'gnss', 'driver', 'yolact', 'edge', 'rasberry', 'tracking', 'slam', 'gmapping', 'fast', 'reid', 'rosdistro', 'setup', 'ros', 'Saga', 'Workflows', 'topological', 'navigation', 'T', 'Mu', 'LE', 'velodyne', 'mqtt', 'bridge', 'ouster', 'ros', 'kiss', 'icp', 'rosbag', 'snapshot', 'vision', 'opencv', 'livox', 'ros', 'driver2']",24.0,0.0,0.0,2.0,1.0416666666666667,1087.5833333333333,True,0.0,0.0,0.0,"{'Shell', 'C++', '%', 'TypeScript', 'Python'}",5.0,,0,0,82.0,0.1736111111111111,0.0120481927710843,0.0020917001338688,0.0,0.0,0,archived
SahaRobotik,"['spatio_temporal_voxel_layer', 'librealsense', 'realsense-ros', 'executive_smach', 'realsense_gazebo_plugin']","['JavaScript', 'PowerShell', 'Makefile', 'SWIG', 'C++', 'Lua', 'CMake', 'HTML', 'CSS', 'Mercury', 'Java', 'M', 'XSLT', 'GLSL', 'Shell', 'MATLAB', 'Cuda', 'M4', 'Python', 'Objective-C', 'Assembly', 'PHP', 'Dockerfile', 'Starlark', 'C', 'C#', 'ShaderLab', 'Batchfile']","['realsense-ros', 'ROS-Mobile-Android', 'cartographer_ros', 'rplidar_ros', 'rmf_ros2', 'apriltag_ros', 'ldlidar_stl_ros', 'orb_slam3_ros', 'ldlidar-ros2', 'rplidar_ros2', 'ldlidar_stl_ros2']","['librealsense', 'realsense', 'ros', 'executive', 'smach', 'realsense', 'gazebo', 'plugin', 'interactive', 'marker', 'twist', 'server', 'serial', 'ROS', 'Mobile', 'Android', 'navigation', 'spatio', 'temporal', 'voxel', 'layer', 'cartographer', 'cartographer', 'ros', 'twist', 'mux', 'webots', 'people', 'full', 'coverage', 'path', 'planner', 'leg', 'tracker', 'rosshow', 'rplidar', 'ros', 'diff', 'drive', 'controller', 'rmf', 'ros2', 'apriltag', 'ros', 'ldlidar', 'stl', 'ros', 'orb', 'slam3', 'ros', 'twist_mux', '1', 'ldlidar', 'ros2', 'rplidar', 'ros2', 'ldlidar', 'stl', 'ros2']",27.0,0.037037037037037,1.0,0.0,0.0,1081.5555555555557,False,0.0,0.0,0.0,"{'C++', 'Java', 'Python'}",3.0,Saha Robotik ve Teslimat Teknolojileri A.Ş. | Home of Speedy Robots,67,1,396.0,0.0,0.0025188916876574,0.0,16.75,0.0,2,niche_tech
sastrarobotics,"['pyHerkulex', 'sr_scara_hx_ros']",['Python'],['sr_scara_hx_ros'],"['py', 'Herkulex', 'sr', 'scara', 'hx', 'ros']",2.0,3.5,7.0,0.0,0.0,3783.5,False,0.0,0.0,0.0,{'Python'},1.0,,0,0,3616.0,0.0,0.0002764722145424,0.0,0.0,0.0,0,archived
SBG-Systems,"['sbg_ros_driver', 'sbg_ros2_driver', 'sbgECom', 'qinertiaExamples', 'sbgQinertiaCloudApi']","['JavaScript', 'JetBrains MPS', 'Yacc', 'PowerShell', 'Kotlin', 'Makefile', 'Thrift', 'Meson', 'SWIG', 'C++', 'Lua', 'CMake', 'HTML', 'Fortran', 'Jinja', 'Emacs Lisp', 'NASL', 'CSS', 'LLVM', 'Groovy', 'Objective-C++', 'Vue', 'Nasal', 'QMake', 'TeX', 'Perl', 'EmberScript', 'Verilog', 'XSLT', 'Jupyter Notebook', 'Nix', 'GLSL', 'Batchfile', 'Shell', 'MATLAB', 'Cuda', 'Gnuplot', 'M4', 'OpenEdge ABL', 'Python', 'Objective-C', 'Roff', 'GDB', 'Assembly', 'PHP', 'Dockerfile', 'Go', 'BitBake', 'Tcl', 'TypeScript', 'C', 'Lex', 'WebAssembly']","['sbg_ros_driver', 'sbg_ros2_driver', 'sbg_ros_simu']","['sbg', 'ros', 'driver', 'sbg_ros_driver', 'release', 'sbg', 'ros2', 'driver', 'sbg_ros2', 'release', 'PX4', 'Firmware', 'PX4', 'GpsDrivers', 'framelesshelper', 'PX4', 'Devguide', 'sbg', 'ros', 'simu', 'sbg', 'E', 'Com', 'conan', 'center', 'index', 'qinertia', 'Examples', 'sbg', 'Qinertia', 'Cloud', 'Api', 'seaborg', 'sbg', 'rclone', 'PX4', 'Autopilot', 'PX4', 'user_guide', 'ardupilot', 'sbg', 'Toolchain']",19.0,7.7894736842105265,148.0,11.0,33.1578947368421,645.6842105263158,True,2.736842105263158,2.736842105263158,52.0,"{'TeX', 'Shell', 'Go', 'Jupyter Notebook', 'C++', '%', 'TypeScript', 'C', 'Python'}",9.0,"SBG Systems supplies miniature Inertial Measurement Unit (IMU), Attitude and Heading Reference System (AHRS) and GPS Inertial Navigation System (INS)",149,1,83.0,5.526315789473684,0.0119047619047619,0.0657894736842105,14.9,5.2,1,stable_growth
SCHUNK-SE-Co-KG,"['schunk_svh_ros_driver', 'SCHUNK_Control_Center', 'schunk_egu_egk_gripper', 'schunk_svh_library', 'bkstools']","['Shell', 'Python', 'Makefile', 'C++', 'C', 'CMake', 'sed']",['schunk_svh_ros_driver'],"['schunk', 'svh', 'ros', 'driver', 'schunk', 'svh', 'library', 'schunk_svh_library', 'release', 'schunk_svh_ros_driver', 'release', 'bkstools', 'SCHUNK', 'Control', 'Center', 'schunk', 'egu', 'egk', 'gripper', 'schunk', 'description', 'SCHUNK', '2DGrasping', 'Examples']",9.0,2.333333333333333,21.0,4.0,6.444444444444445,383.22222222222223,False,0.0,0.0,0.0,"{'C++', '%', 'CMake', 'Python'}",4.0,,0,0,118.0,1.0740740740740742,0.0084033613445378,0.0090258325552443,0.0,0.0,0,archived
scythe-robotics,"['canfetti', 'rosrust', 'roscpp_code_format', 'kalibr', 'imxrt-hal']","['MATLAB', 'Python', 'Makefile', 'C++', 'Objective-C', 'TeX', 'C', 'CMake', 'EmberScript', 'HTML', 'Rust', 'Dockerfile']",[],"['roscpp', 'code', 'format', 'kalibr', 'rosrust', 'canfetti', 'imxrt', 'hal', 'teensy4', 'rs']",6.0,11.5,69.0,0.0,0.0,1367.6666666666667,False,0.0,0.0,0.0,"{'%', 'C++', 'Rust'}",3.0,,0,0,350.0,0.0,0.0028490028490028,0.0,0.0,0.0,0,archived
SeaosRobotics,"['jetson-inference', 'realtime_object_detection', 'LittleSLAM', 'ArloBot', 'turtlebot']","['JavaScript', 'PowerShell', 'Yacc', 'Kotlin', 'Makefile', 'Lex', 'C++', 'Lua', 'CMake', 'HTML', 'Ruby', 'CSS', 'Java', 'Objective-C++', 'Prolog', 'QMake', 'TeX', 'Perl', 'EmberScript', 'Jupyter Notebook', 'XSLT', 'AIDL', 'Shell', 'Julia', 'MATLAB', 'Cuda', 'Python', 'Arduino', 'Objective-C', 'GDB', 'Assembly', 'PHP', 'Dockerfile', 'Swift', 'TypeScript', 'C', 'Batchfile']","['rplidar_ros', 'rtabmap_ros']","['Arlo', 'Bot', 'turtlebot', 'ST', 'M32', 'cleanflight', 'ARM', 'DEV', '', 'rtl8812au', 'rplidar', 'ros', 'librealsense', 'Step', 'Back', 'And', 'Steer', 'Turn', 'Recovery', 'redmine', 'slack', 'angular', 'cli', 'jetson', 'reinforcement', 'jetson', 'inference', 'X', 'L320', 'ar', 'track', 'alvar', 'Typescript', 'restful', 'starter', 'robot', 'state', 'publisher', 'widowx', 'arm', 'realtime', 'object', 'detection', 'jetson', 'easy', 'navigation', 'experimental', 'g2o', 'opencv', 'opencv', 'contrib', 'teb', 'local', 'planner', 'rtabmap', 'ros', 'rtabmap', 'zed', 'python', 'api', 'Little', 'SLAM', 'pipeline', 'planner', 'open']",105.0,0.0476190476190476,5.0,2.0,0.0380952380952381,1813.8857142857144,False,0.0,0.0,0.0,"{'JavaScript', 'Shell', 'CMake', 'Go', 'Jupyter Notebook', 'C++', '%', 'Ruby', 'TypeScript', 'C#', 'C', 'Python'}",12.0,,0,0,110.0,0.0063492063492063,0.009009009009009,5.7200057200057206e-05,0.0,0.0,0,archived
seasony-org,"['Adafruit_CircuitPython_BNO055', 'navigation2', 'rplidar_ros2', 'filters', 'laser_filters']","['Shell', 'Batchfile', 'Python', 'Makefile', 'C++', 'C', 'CMake', 'EmberScript', 'HTML', 'Dockerfile', 'CSS']","['rplidar_ros2', 'realsense-ros', 'ros2_aruco', 'ros2_laser_scan_matcher', 'depthai-ros', 'depthai-ros-examples']","['Adafruit', 'CircuitPython', 'BNO055', 'navigation2', 'rplidar', 'ros2', 'filters', 'laser', 'filters', 'roboclaw', 'python', 'library', 'realsense', 'ros', 'ros2', 'aruco', 'laser', 'geometry', 'sick', 'scan2', 'slam', 'toolbox', 'rf2o', 'laser', 'odometry', 'ros2', 'laser', 'scan', 'matcher', 'robot', 'localization', 'geographic', 'info', 'ueye', 'cam', 'Eigen', 'Rand', 'depthai', 'ros', 'depthai', 'ros', 'examples', 'py', 'trees', 'sick', 'scan', 'xd']",21.0,0.0,0.0,0.0,0.0,1333.3333333333333,False,0.0,0.0,0.0,"{'C++', 'Python'}",2.0,,0,0,728.0,0.0,0.0013717421124828,0.0,0.0,0.0,0,archived
sec-airgraph,"['AirGraph', 'AirGraph-doc', 'keras_ide_util']","['JavaScript', 'Shell', 'Batchfile', 'Python', 'C++', 'CMake', 'HTML', 'CSS', 'Java']",[],"['Air', 'Graph', 'AirGraph', 'doc', 'keras', 'ide', 'util']",3.0,2.0,6.0,0.0,0.0,1474.6666666666667,False,0.0,0.0,0.0,"{'HTML', 'JavaScript', 'Python'}",3.0,,0,0,1273.0,0.0,0.0007849293563579,0.0,0.0,0.0,0,archived
seedrobotics,"['tinysafeboot', 'ros_robothands', 'AT42QT1070_demo', 'SeedDynamixelBenchmarking', 'usb2ax']","['JavaScript', 'Makefile', 'C++', 'Lua', 'CMake', 'HTML', 'FreeBASIC', 'CSS', 'Java', 'Common Lisp', 'Shell', 'MATLAB', 'Python', 'Objective-C', 'Assembly', 'VBA', 'Visual Basic .NET', 'C', 'C#', 'LabVIEW', 'Batchfile']","['ros_fts', 'ros_robothands']","['tinysafeboot', 'usb2ax', 'NICO', 'cad', 'NICO', 'software', 'AT42QT1070', 'demo', 'Seed', 'Dynamixel', 'Benchmarking', 'Dynamixel', 'SDK', 'dynamixel', 'workbench', 'dynamixel', 'workbench', 'msgs', 'open', 'manipulator', 'p', 'open', 'manipulator', 'msgs', 'open', 'manipulator', 'p', 'simulations', 'robotis', 'manipulator', 'ros', 'fts', 'ros', 'robothands']",15.0,1.2666666666666666,19.0,0.0,0.0,1625.8666666666666,False,0.0,0.0,0.0,"{'CMake', '%', 'C++', 'C#', 'C', 'Python', 'VBA'}",7.0,,0,0,825.0,0.0,0.0012106537530266,0.0,0.0,0.0,0,archived
segway-robotics,"['loomo-algodev', 'vision_msg_proc', 'android_core', 'sdk']","['Python', 'C++', 'C', 'CMake', 'Java']",[],"['vision', 'msg', 'proc', 'android', 'core', 'loomo', 'algodev', 'sdk']",4.0,7.75,31.0,0.0,0.0,2280.5,False,1.75,1.75,7.0,"{'C++', '%', 'Java'}",3.0,,0,0,1476.0,0.0,0.0006770480704129,0.0,0.0,1.75,0,archived
sensyn-robotics,"['vaultenv', 'crtmpserver', 'vsm-cpp-ardupilot', 'vsm-cpp-sdk', 'baresip']","['JavaScript', 'PowerShell', 'ActionScript', 'Kotlin', 'Makefile', 'C++', 'Lua', 'CMake', 'HTML', 'CSS', 'Java', 'Objective-C++', 'Vue', 'Prolog', 'Jupyter Notebook', 'Perl', 'TeX', 'EmberScript', 'AngelScript', 'GLSL', 'sed', 'Shell', 'Cuda', 'MATLAB', 'Python', 'Objective-C', 'Roff', 'PHP', 'Dockerfile', 'Go', 'Swift', 'TypeScript', 'C', 'Batchfile']","['ROS_quadrotor_simulator', 'realsense-ros-pub']","['crtmpserver', 'baresip', 'vaultenv', 'vsm', 'cpp', 'ardupilot', 'vsm', 'cpp', 'sdk', 'ROS', 'quadrotor', 'simulator', 'wowza', 'webrtc', 'client', 'vision', 'vsm', 'cpp', 'common', 'tagslam', 'root', 'package', 'test', 'go', 'exif', 'actions', 'azure', 'nsg', 'temp', 'door', 'cocoapi', 'colmap', 'gas', 'slack', 'rviz', 'satellite', 'sensyn', 'opencv', 'twist', 'filter', 'ublox', 'pub', 'sensyn', 'kalibr', 'PLATEAU', 'UC22', '024', 'CityGMLtoRobotMap', 'vision_opencv', 'pub', 'libuvc', 'theta', 'pub', 'realsense', 'ros', 'pub', 'waypoint', 'navigation', 'plugin', 'laravel', 'prometheus', 'exporter', 'frcnn', 'medium', 'sample', 'Center', 'Net', 'FCGF']",55.0,0.109090909090909,6.0,8.0,4.563636363636364,1029.0545454545454,False,0.2363636363636363,0.2363636363636363,13.0,"{'Vue', 'Shell', 'Go', 'Jupyter Notebook', 'PHP', 'Java', 'C++', '%', 'C#', 'TypeScript', 'C', 'Less', 'Python'}",13.0,,0,0,97.0,0.7606060606060606,0.010204081632653,0.0077612863327149,0.0,0.9285714285714286,0,archived
seoulrobotics,"['sensr_sdk', 'sensr_proto', 'horus-sdk', 'sensr_ros_driver', 'sensr_ros_interface']","['JavaScript', 'Procfile', 'Makefile', 'Meson', 'C++', 'Lua', 'CMake', 'HTML', 'Fortran', 'Ruby', 'CSS', 'Jupyter Notebook', 'Shell', 'MATLAB', 'M4', 'Python', 'Roff', 'Dockerfile', 'Go', 'Scilab', 'BitBake', 'C', 'C#', 'Batchfile', 'SystemVerilog']","['sensr_ros_driver', 'sensr_ros_interface', 'HesaiLidar_Swift_ROS']","['sensr', 'ros', 'driver', 'sensr', 'sdk', 'sensr', 'ros', 'interface', 'sensr', 'proto', 'pistache', 'gcem', 'license', 'protobuf', 'HesaiLidar', 'Swift', 'ROS', 'velodyne', 'auth', 'server', 'django', 'lz4', 'backward', 'cpp', 'shp', 'to', 'geojson', 'newman', 'SUSTechPOINTS', 'CPU', 'bag', 'rdr', 'restclient', 'cpp', 'sga', 'merge', 'gt', 'to', 'eval', 'IX', 'Web', 'Socket', 'recastnavigation', 'carla', 'paho.mqtt.cpp', 'ThirdParty', 'Mumps', 'websocketpp', 'sr', 'osqp', 'cpp', 'horus', 'sdk']",26.0,0.4615384615384615,12.0,2.0,0.1923076923076923,748.5384615384615,True,0.0,0.0,0.0,"{'JavaScript', 'Fortran', 'CMake', 'Go', 'C++', '%', 'C', 'Python'}",8.0,,0,0,81.0,0.032051282051282,0.0121951219512195,0.0003908692933083,0.0,0.0,0,archived
septentrio-gnss,"['septentrio_gnss_driver', 'mosaicHAT', 'mowi', 'Septentrio_AgnosticCorrectionsProgram', 'uBloxCorrectionsWithSeptentrio']","['Shell', 'Python', 'C++', 'Roff', 'C', 'CMake', 'HTML']",[],"['mosaic', 'HAT', 'septentrio', 'gnss', 'driver', 'mosaicHAT', 'Arduino', 'receiver', 'mowi', 'Septentrio', 'PX4', 'GNSSDrivers', 'Septentrio', 'ArduPilot', 'Autopilot', 'Point', 'One', 'Corrections', 'With', 'Septentrio', 'Swift', 'Corrections', 'With', 'Septentrio', 'Septentrio', 'AgnosticCorrectionsProgram', 'u', 'Blox', 'Corrections', 'With', 'Septentrio', 'Mosaic', 'Timecard', 'Septentrio', 'PX4', 'Autopilot', 'Mosaic', 'Bus', 'Mosaic', 'Alto', 'Septentrio', 'SUPL', '3GPP', 'LPP', 'Topcon', 'Corrections', 'With', 'Septentrio', 'Eridano', 'Septentrio', 'PyDataLink']",18.0,12.22222222222222,220.0,1.0,0.0555555555555555,488.77777777777777,False,1.3888888888888888,1.3888888888888888,25.0,"{'HTML', '%', 'C++', 'C', 'Python'}",5.0,Leading manufacturer of high-precision GPS/GNSS receivers.,58,1,204.0,0.0092592592592592,0.0048780487804878,4.516711833785004e-05,9.666666666666666,4.166666666666667,2,niche_tech
seqsense,"['s3sync', 'aws-iot-device-sdk-go', 'urg_stamped', 'aports-ros-experimental', 'ros_style']","['Shell', 'Cuda', 'Python', 'Makefile', 'C++', 'Jupyter Notebook', 'C', 'CMake', 'Ruby', 'Dockerfile', 'Go']","['aports-ros-experimental', 'ros-baremetal', 'gazebo_ros_pkgs', 'ros_style', 'aports-ros-updater', 'ros2_controllers', 'ros2_control']","['ethzasl', 'xsens', 'driver', 'usb', 'cam', 'urg', 'stamped', 'protoc', 'assets', 'pandoc', 'noto', 'rosdep', 'aports', 'ros', 'experimental', 'ros', 'baremetal', 'urg_stamped', 'release', 'gazebo', 'ros', 'pkgs', 'ros', 'style', 'rosgo', 'gst', 'plugins', 'sq', 'aws', 'iot', 'device', 'sdk', 'go', 'sq', 'gst', 'go', 'image', 'pipeline', 's3cat', 'aports', 'ros', 'updater', 'motion_planning_with_DRL', '1', 'Center', 'Net', 's3sync', 'QATM', 'pytorch', 'keras', 'centernet', 'control', 'toolbox', 'ros2', 'controllers', 'control', 'msgs', 'realtime', 'tools', 'ros2', 'control', 'DC', 'Nv2', 'sq2', 'ccv', 'upper', 'body', 'controller']",55.0,4.6,253.0,12.0,2.9454545454545453,1390.0727272727272,True,0.2181818181818181,0.2181818181818181,12.0,"{'Shell', 'JavaScript', 'Dockerfile', 'CMake', 'Go', 'Jupyter Notebook', 'C++', '%', 'TypeScript', 'Cuda', 'C', 'Python'}",12.0,,0,0,84.0,0.4909090909090909,0.0117647058823529,0.0057754010695187,0.0,0.9230769230769232,0,archived
hopetechnik,"['pypyodbc', 'moveit', 'urg_node', 'psen_scan', 'gzweb']","['Shell', 'JavaScript', 'Python', 'Makefile', 'CSS', 'C++', 'C', 'CMake', 'HTML', 'GDB', 'Batchfile']",[],"['pypyodbc', 'moveit', 'urg', 'node', 'psen', 'scan', 'gzweb']",5.0,0.0,0.0,0.0,0.0,2266.6,False,0.0,0.0,0.0,"{'C++', 'JavaScript', 'Python'}",3.0,,0,0,1049.0,0.0,0.0009523809523809,0.0,0.0,0.0,0,archived
sevensense-robotics,"['core_research_manual', 'alphasense_stereo_demo', 'alphasense_acp_bridge', 'image_anomalies_dataset', 'frontend_interview']","['JavaScript', 'Kaitai Struct', 'Python', 'C++', 'TypeScript', 'CMake', 'HTML']",[],"['core', 'research', 'manual', 'alphasense', 'stereo', 'demo', 'image', 'anomalies', 'dataset', 'alphasense', 'acp', 'bridge', 'frontend', 'interview']",5.0,14.6,73.0,0.0,0.0,1186.0,False,0.8,0.8,4.0,"{'%', 'C++', 'Python'}",3.0,The developers' platform for robot autonomy.,44,1,579.0,0.0,0.0017241379310344,0.0,11.0,1.0,2,niche_tech
shadow-robot,"['ros_ethercat', 'sr-build-tools', 'sr-ros-interface', 'sr-ros-interface-ethercat', 'sr-ronex']","['Dockerfile', 'Shell', 'Python', 'Makefile', 'Forth', 'C++', 'GAP', 'TeX', 'C', 'CMake', 'Objective-C', 'EmberScript', 'Brainfuck']","['sr-ros-interface', 'sr-ros-interface-ethercat', 'ros-workshop', 'simox_ros', 'gazebo_ros_pkgs', 'ros_ethercat', 'sr-ros-interface-release', 'sr-ros-interface-ethercat-release']","['sr', 'ros', 'interface', 'sr', 'ros', 'interface', 'ethercat', 'sr', 'config', 'sr', 'teleop', 'sr', 'visualization', 'sr', 'ethercat', 'user', 'manual', 'sr', 'manipulation', 'sr', 'contrib', 'sr', 'demo', 'sr', 'build', 'tools', 'taco', 'sr', 'taco', 'denso', 'csv', 'to', 'urdf', 'pr2', 'robot', 'sr', 'ronex', 'pr2', 'mechanism', 'ros', 'workshop', 'sr', 'ronex', 'release', 'simox', 'ros', 'rqt', 'common', 'plugins', 'gazebo', 'ros', 'pkgs', 'ros', 'ethercat', 'tabletop', 'diagnostics', 'sr', 'config', 'release', 'sr', 'ros', 'interface', 'release', 'sr', 'ros', 'interface', 'ethercat', 'release', 'sr', 'visualization', 'release', 'ar', 'tools']",151.0,3.827814569536424,578.0,10.0,1.3178807947019868,2180.5761589403974,True,0.1125827814569536,0.1125827814569536,17.0,"{'Shell', 'JavaScript', 'CMake', 'Go', 'Jupyter Notebook', 'HTML', 'C++', '%', 'C', 'Python'}",10.0,,0,0,83.0,0.2196467991169978,0.0119047619047619,0.0026148428466309,0.0,1.5454545454545454,0,archived
YDLIDAR,"['YDLidar-SDK', 'ydlidar_ros2_driver', 'ydlidar_ros_driver', 'ydlidar_arduino', 'compensator']","['JavaScript', 'Yacc', 'Makefile', 'SWIG', 'C++', 'Scheme', 'CMake', 'HTML', 'Ruby', 'CSS', 'Perl', 'Shell', 'M4', 'Python', 'OCaml', 'Objective-C', 'GDB', 'Assembly', 'Pike', 'Starlark', 'C', 'C#', 'Batchfile']","['ydlidar_ros2', 'etlidar_ros', 'ydlidar_ros_driver', 'ydlidar_ros2_driver', 'EaiRosForRap', 'EaiRosForGS2', 'TIA_ros_driver', 'LIDAR_ros_driver', 'LIDAR_ros2_driver']","['sdk', 'ydlidar', 'ros2', 'ydlidar', 'lcm', 'ydlidar', 'arduino', 'Interactive', 'etlidar', 'sdk', 'etlidar', 'ros', 'Serial', 'Tools', 'ydlidar', 'tutorials', 'lidar', 'Car', 'YDLidar', 'SDK', 'ydlidar', 'ros', 'driver', 'Jig', 'Software', 'ydlidar', 'ros2', 'driver', 'compensator', 'swig', 'ydlidar', 'apollo', 'driver', 'S2', 'Pro', 'Eai', 'Ros', 'For', 'Rap', 'Eai', 'Ros', 'For', 'G', 'S2', 'Eai', 'Sdk', 'For', 'G', 'S2', 'TIA', 'SDK', 'TIA', 'ros', 'driver', 'TEA', 'SDK', 'LIDAR', 'ros', 'driver', 'LIDAR', 'SDK', 'LIDAR', 'ros2', 'driver']",27.0,14.814814814814817,400.0,2.0,0.5925925925925926,1201.6296296296296,True,0.0,0.0,0.0,"{'C++', '%', 'HTML'}",3.0,"Shenzhen Yuedeng Technology Co., Ltd. , which is a leading provider of robot lidar sensors and intelligent mobile platforms",123,1,81.0,0.0987654320987654,0.0121951219512195,0.0012044564890093,30.75,0.0,2,niche_tech
shield-ai,"['csm', 'janus-gateway', 'jetson-inference', 'rtlizer', 'cpulimit']","['JavaScript', 'Makefile', 'C++', 'CMake', 'HTML', 'Fortran', 'Ruby', 'CSS', 'Java', 'Visual Basic', 'EmberScript', 'Batchfile', 'Shell', 'Cuda', 'MATLAB', 'M4', 'Python', 'Objective-C', 'Assembly', 'NSIS', 'Go', 'Logos', 'ApacheConf', 'C', 'C#', 'Emacs Lisp', 'Inno Setup']",['ros_comm'],"['csm', 'janus', 'gateway', 'cpulimit', 'Bootloader', 'jetson', 'inference', 'github', 'pullrequest', 'resource', 'laser', 'geometry', 'geographiclib', 'ceres', 'solver', 'concourse', 'rsync', 'resource', 'github', 'status', 'resource', 'binary', 'star', 'git', 'resource', 'tpm2', 'tools', 'tpm2', 'tss', 'tpm2', 'abrmd', 'tboot', 'rtlizer', 'sys', 'stats', 'bag', 'database', 'ros', 'comm', 'graphene', 'sqlalchemy', 'webhooks', 'distance', 'transform', 'Dope', 'Vector']",25.0,0.2,5.0,0.0,0.0,2630.96,False,0.0,0.0,0.0,"{'Shell', 'Go', 'Java', 'C++', 'Ruby', 'C', 'Python'}",7.0,Our mission is to protect service members and civilians with artificially intelligent systems.,94,1,1527.0,0.0,0.0006544502617801,0.0,11.75,0.0,2,niche_tech
